koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,status
1.332564704,0,1.249,5.9775,1049.5,0.282994,0.02665,30.04,0.0241,23.11,1692,1945.27,1.357,6046,4.486,-0.08,0.972,1.053,FALSE POSITIVE
2.636899795,0,1.519,0.9105,426.2,0.53884,0.48036,49.84,0.0362,74.29,1179,456.22,5.61,5524,4.54,-0.04,0.847,0.908,FALSE POSITIVE
0.660629055,0,1.173,5.894,231.6,0.187495,0.07307,17.38,0.0145,9.79,2032,4040.43,1.19,6024,4.55,-0.42,0.849,0.934,FALSE POSITIVE
0.885123683,0,0.708,3.3865,113.3,0.010426,0.11051,1.14,0.0181,64.77,1961,3477.17,1.66,5979,4.44,-0.12,0.998,0.999,FALSE POSITIVE
471.65421,0,0.85,3.456,479.7,0.022794,17.78815,4.11,1.2082,89.92,313,2.26,594,6061,4.025,-0.22,1.653,1.056,FALSE POSITIVE
1.221204888,0,0.6,1.8511,111.6,0.010101,0.91608,1.1,0.0213,81.71,1772,2334.4,4.16,5874,4.378,-0.36,0.997,0.867,FALSE POSITIVE
0.959853772,0,0.646,1.9163,55.8,0.007215,0.58772,1.3,0.0194,77.8,2468,8768.54,3.06,6061,4.025,-0.22,1.653,1.056,FALSE POSITIVE
0.592243731,0,0.986,1.386,3992.4,0.104857,0.38407,6.77,0.0116,59.16,1551,1361.22,1.9239,4920,4.664,-0.96,0.591,0.588,CANDIDATE
46.882525,0,0.7285,1.93,343.5,0.018298,19.91233,1.91,0.2578,89.95,513,16.4,132.26,6045,4.494,-0.12,0.955,1.038,FALSE POSITIVE
20.7191626,0,0.016,3.912,184.4,0.012379,3.02796,1.85,0.145,89.98,790,92.2,40.96,5837,4.143,-0.18,1.366,0.946,FALSE POSITIVE
399.37587,0,0.556,21.25,552.2,0.022256,0.22183,3.93,1.1026,89.74,326,2.66,123.2,6098,4.069,-0.06,1.618,1.119,CANDIDATE
16.60973843,0,1.0412,4.515,667.8,0.080841,0.0381,6.64,0.1197,82.51,579,26.59,8.22,5238,4.603,-0.16,0.752,0.836,FALSE POSITIVE
54.323118,0,0.9727,25.863,538,0.027742,0.00102,5.06,0.3182,79.64,706,58.78,5.42,6988,4.155,-0.02,1.67,1.459,FALSE POSITIVE
5.803127153,0,0.006,4.9041,58570,0.21931,0.75685,19.04,0.0604,89.97,886,145.32,11.045,5533,4.577,-0.2,0.795,0.876,FALSE POSITIVE
35.51619219,0,8.467,2.5,10984,7.564549,41.31467,719.49,0.2032,86.54,504,15.2,140.2,5514,4.505,-0.06,0.871,0.883,FALSE POSITIVE
0.589049151,0,1.094,2.25397,61953,0.469243,0.67757,39.51,0.0122,61.81,1959,3495.15,2.3163,5592,4.51,-0.74,0.771,0.703,FALSE POSITIVE
80.2321467,0,0.911,4.656,888.7,0.033375,0.77896,3.24,0.3543,89.19,380,4.91,64.2,5436,4.505,0.12,0.888,0.92,CANDIDATE
41.88970036,0,1.285,1.35,1304.4,0.324673,4.78954,32.16,0.2355,89.04,515,16.66,76.3,5952,4.519,-0.18,0.907,0.989,CANDIDATE
1.791406261,0,1.008,2.8159,345.5,0.040184,0.02454,4.51,0.0298,51.19,1579,1466.9,1.609,6092,4.453,0,1.028,1.091,FALSE POSITIVE
1.25483232,0,0.547,2.67,117.6,0.010278,0.37104,2.89,0.0252,79.96,2748,13493.55,3.14,6168,3.75,-0.16,2.572,1.358,FALSE POSITIVE
5.71483873,0,0.134,2.748,286.2,0.015242,2.37226,1.26,0.0559,89.52,842,118.73,16,5193,4.535,-0.36,0.755,0.713,FALSE POSITIVE
17.5859472,0,0.042,3.815,509.5,0.02049,2.83348,2.24,0.1326,89.93,700,56.81,35.91,5780,4.438,0,1,1,FALSE POSITIVE
1.332567005,0,1.185,6.3373,401.3,0.204898,0.02045,27.36,0.0241,17.56,2007,3837.83,1.243,6388,4.284,-0.28,1.223,1.045,FALSE POSITIVE
10.32736351,0,0.754,1.889,126.9,0.011237,3.96043,1.25,0.0934,88.47,838,116.56,28.2,5757,4.431,0.14,1.017,1.016,CONFIRMED
2.54557259,0,0.038,5.636,529,0.020871,0.13282,1.97,0.036,89.39,1234,549.8,3.57,5718,4.549,-0.08,0.863,0.96,FALSE POSITIVE
0.704541784,0,0.415,1.0726,275.2,0.015531,3.95831,1.72,0.0161,84.94,2121,4778.23,4.7,6063,4.476,0.07,1.012,1.117,FALSE POSITIVE
0.697996932,0,1.244,4.3323,9094.6,0.369714,0.12416,28.06,0.0141,32.38,1604,1560.69,1.473,5176,4.636,-0.36,0.695,0.768,FALSE POSITIVE
110.9215892,0,0.905,5.282,498,0.024551,0.70063,3.71,0.4494,89.33,443,9.12,77,5725,4.148,0.02,1.384,0.981,FALSE POSITIVE
3.88673217,0,1.223,20.491,761.7,0.251168,0.0027,21.04,0.0455,18.85,1050,287.4,1.292,5798,4.589,-0.56,0.767,0.833,FALSE POSITIVE
1.544928892,0,0.918,1.43586,5817.3,0.087071,0.92015,13.43,0.0274,79.15,1997,3765.46,4.8783,6309,4.199,-0.1,1.412,1.15,CONFIRMED
11.76921923,0,0.964,3.219,519.3,0.027192,0.13425,3.12,0.105,84.44,868,134.04,9.94,6215,4.44,-0.06,1.052,1.111,FALSE POSITIVE
44.638983058,0,1.173,3.04001,36830,0.445271,8.06543,50.33,0.2543,89.29,551,21.86,94.71,6197,4.449,-0.08,1.035,1.096,FALSE POSITIVE
1.236866732,0,0.982,1.242,187.2,0.018187,0.14444,1.75,0.0219,64.35,1569,1439.3,2.27,5621,4.514,-0.06,0.879,0.921,CANDIDATE
1.926888595,0,0.589,1.235,130,0.010922,4.82953,1.31,0.0321,86.56,1619,1622.18,9.82,6268,4.429,0.07,1.1,1.188,FALSE POSITIVE
34.1420506,0,0.105,2.945,788,0.025353,11.96206,1.06,0.151,89.93,248,0.89,90.33,3526,4.866,-0.08,0.383,0.394,CONFIRMED
0.241842544,0,0.3064,0.7257,203.3,0.013375,5.31236,1.16,0.0073,83.08,2689,12357.89,2.542,5834,4.577,-0.44,0.797,0.875,FALSE POSITIVE
0.865759153,0,0.38,0.8408,191.6,0.013026,10.29519,1.53,0.0185,87.06,2100,4616.69,7.42,6249,4.428,-0.04,1.076,1.13,FALSE POSITIVE
1.332035996,0,0.137,1.391,136.8,0.010635,4.22954,0.85,0.022,88.93,1365,823.09,7.348,5376,4.616,-0.34,0.73,0.811,CANDIDATE
8.68910764,0,0.049,1.1627,1679,0.038216,52.00896,0.49,0.0378,89.95,211,0.47,59.2,2703,5.274,0,0.118,0.096,CONFIRMED
8.71980135,0,0.343,3.7454,160.4,0.011679,1.20992,1.53,0.0854,88.84,987,224.47,16.94,5970,4.317,0.1,1.2,1.089,CONFIRMED
7.00821787,0,0.156,3.812,116.4,0.009852,1.06266,1.29,0.0738,89.36,1062,300.58,14.03,5970,4.317,0.1,1.2,1.089,CONFIRMED
0.903583394,0,1.242,1.5942,1027.1,0.275974,0.13193,33.18,0.0191,45.94,2162,5162.98,1.786,6455,4.41,-0.2,1.101,1.136,FALSE POSITIVE
0.99014722,0,0.329,0.9394,321.1,0.016399,9.05583,1.34,0.0182,87.58,1433,997.75,7.77,5072,4.606,0,0.747,0.837,FALSE POSITIVE
0.77359329,0,0.388,1.7603,80.6,0.008311,1.03084,0.82,0.0163,83.02,1890,3022.82,3.19,5747,4.508,-0.04,0.907,0.968,FALSE POSITIVE
0.306937807,0,0.005,0.5925,119.2,0.010129,13.24382,0.82,0.0081,89.92,2142,5019.53,4.04,5088,4.58,-0.18,0.741,0.762,FALSE POSITIVE
0.716531851,0,0.887,0.655,78.9,0.009893,2.60706,1.11,0.0149,77.61,2034,4063.57,4.14,5552,4.349,-0.06,1.03,0.863,CANDIDATE
0.637487312,0,0.81,1.9626,211.3,0.014823,0.25235,1.75,0.0147,62.54,2334,7053.67,1.757,6173,4.39,-0.1,1.083,1.045,FALSE POSITIVE
5.71489488,0,0.0125,2.0705,292.5,0.015473,5.69153,1.41,0.0606,89.95,908,160.68,21.42,5552,4.555,-0.08,0.833,0.909,FALSE POSITIVE
76.642481,0,0.1653,5.476,64.5,0.007287,3.86123,1.36,0.3477,89.95,542,20.44,106.2,5537,3.949,-0.2,1.714,0.954,FALSE POSITIVE
5.47715718,0,0.244,1.3849,568.4,0.021373,16.9758,2.17,0.0576,89.53,892,149.23,29.97,5029,4.429,0.48,0.93,0.847,CANDIDATE
5.9703813,0,0.8826,0.669,210.3,0.016021,21.48699,1.69,0.0662,88.81,981,218.94,34.338,5825,4.504,0.21,0.965,1.083,FALSE POSITIVE
7.57299816,0,0.411,2.645,30.2,0.005049,2.6673,0.53,0.0738,88.83,875,138.36,20.07,5495,4.442,0.16,0.961,0.932,CANDIDATE
32.376183,0,0.896,4.4639,745.4,0.030674,0.40572,2.26,0.1789,88.18,392,5.61,28.2,4580,4.641,0.08,0.675,0.748,CANDIDATE
284.063137,0,0.888,8.297,1628.1,0.043589,0.69068,6.36,0.8453,89.65,321,2.51,143.36,5791,4.185,0.02,1.336,0.996,CANDIDATE
4.30908594,0,0.871,1.52,160.8,0.013553,1.4492,1.62,0.0515,85.56,1172,445.13,11.25,5754,4.348,0.06,1.097,0.976,FALSE POSITIVE
57.104588,0,0.087,11.5,144.3,0.010881,0.32384,0.98,0.2805,89.95,425,7.74,38.22,5637,4.564,-0.18,0.821,0.902,FALSE POSITIVE
0.422015793,0,1.017,1.23416,1291.9,0.078833,0.29261,6.69,0.0104,43.5,2136,4962.18,1.4018,5614,4.587,-0.34,0.777,0.858,FALSE POSITIVE
0.945825494,0,0.522,1.8496,104.7,0.009649,0.87041,1.14,0.0199,81.3,1989,3715.61,3.45,6116,4.44,0.21,1.084,1.181,FALSE POSITIVE
0.676715927,0,0.652,0.63,264.5,0.016128,11.0654,1.29,0.0135,84.2,1735,2135.8,6.45,5334,4.56,-0.52,0.733,0.712,FALSE POSITIVE
4.64490141,0,0.058,2.456,106.4,0.009096,2.7116,0.76,0.0495,89.77,832,113.62,14.57,4786,4.54,0.12,0.77,0.751,CANDIDATE
0.576441813,0,0.061,2.027,60.8,0.007205,0.66078,0.82,0.0138,88.24,2471,8812.63,2.264,6459,4.425,-0.42,1.038,1.042,FALSE POSITIVE
0.692693892,0,1.265,1.2804,1433.7,0.308137,0.26321,32.44,0.0156,47.81,2050,4160.84,1.883,5907,4.49,0.04,0.964,1.048,FALSE POSITIVE
0.768934934,0,0.989,1.216,846.8,0.048155,0.23936,4.09,0.015,59.62,1713,2026.85,1.956,5390,4.535,-0.38,0.777,0.755,FALSE POSITIVE
0.998212785,0,0.436,2.489,118.8,0.010175,0.45116,1.1,0.0199,81.27,1888,2998.77,2.875,6072,4.47,-0.1,0.988,1.05,FALSE POSITIVE
0.764863517,0,0.235,1.16,150.2,0.011108,4.02372,1.04,0.0152,87.31,1733,2145.14,4.99,5231,4.476,0,0.86,0.808,CONFIRMED
0.710894157,0,0.134,1.0183,122.6,0.010152,5.80743,1.16,0.0159,88.58,2098,4599.89,5.373,5862,4.424,0.16,1.049,1.064,FALSE POSITIVE
0.537839241,0,0.2589,2.169,23.5,0.004499,0.48053,1.49,0.0149,82.51,4061,64294.62,1.944,6456,3.659,-0.18,3.03,1.53,FALSE POSITIVE
0.373684977,0,0.86,0.9621,456.8,0.022703,0.90163,2.25,0.0102,62.79,2490,9009,1.881,5970,4.521,-0.18,0.908,0.996,FALSE POSITIVE
0.544962596,0,0.459,1.085,247.9,0.01474,2.83186,1.03,0.0116,82.56,1719,2074.18,3.543,5257,4.675,-0.7,0.639,0.713,FALSE POSITIVE
0.769127296,0,0.067,0.998,114.6,0.009903,6.77446,0.9,0.016,89.35,1917,3179.14,5.96,6024,4.561,-0.48,0.831,0.916,FALSE POSITIVE
4.09578199,0,0.752,1.704,405.5,0.020221,2.29926,1.64,0.0457,86.6,851,124.3,12.68,4791,4.577,0.07,0.742,0.759,CANDIDATE
91.9401253,0,0.025,9.195,482.9,0.020017,1.05759,2.62,0.4105,89.98,450,9.71,77.89,5970,4.317,0.1,1.2,1.089,CONFIRMED
4.5770016,0,0.327,0.949,710,0.024527,41.37983,1.33,0.0436,89.48,567,24.38,35.8,3805,4.767,-0.1,0.497,0.526,CANDIDATE
14.4540329,0,0.522,7.183,79.7,0.008382,0.21194,0.72,0.1038,87.74,676,49.51,13.28,5559,4.496,-0.64,0.79,0.714,CONFIRMED
0.812587678,0,0.515,1.1144,62.9,0.007516,3.32151,1.54,0.0187,83.93,2717,12840.3,4.88,6143,4.009,0.06,1.877,1.312,FALSE POSITIVE
9.3210841,0,0.0815,1.81,294.2,0.015846,13.76812,0.61,0.0626,89.95,394,5.67,39.84,3773,4.925,-0.8,0.35,0.376,CANDIDATE
19.3073774,0,0.0275,3.437,31.7,0.005186,4.07102,1.21,0.1409,89.95,1054,292.25,43.1,6131,3.776,-0.88,2.142,0.997,FALSE POSITIVE
1.000840564,0,1.165,1.3292,2714.4,0.231327,0.32569,80.25,0.0216,63.2,3367,30248.83,2.58,6287,3.558,-0.82,3.177,1.328,FALSE POSITIVE
13.6164547,0,1.19,5.175,376.1,0.210015,0.00974,22.29,0.1125,74.91,755,76.81,4.57,5823,4.472,0.06,0.972,1.02,CANDIDATE
1.766789509,0,0.066,1.3345,1009.8,0.028909,6.82182,1.4,0.0222,89.64,730,66.95,10.402,3698,4.81,-0.2,0.444,0.464,CONFIRMED
7.55842923,0,0.619,2.91,361.1,0.018044,1.37179,1.46,0.0688,87.79,694,54.85,16.06,4791,4.577,0.07,0.742,0.759,CANDIDATE
35.8656484,0,0.963,8.035,250.9,0.018825,0.02164,2.44,0.2134,85.14,633,37.92,11.37,6078,4.29,-0.16,1.189,1.005,CANDIDATE
0.638162933,0,0.092,1.2313,109.7,0.009427,3.02639,0.91,0.0135,88.69,1874,2928.31,4.024,5244,4.449,0.02,0.888,0.808,CONFIRMED
40.301684,0,0.5721,1.398,374.8,0.018499,74.46435,2.38,0.2439,89.95,623,35.6,185.6,6429,4.372,-0.04,1.177,1.189,FALSE POSITIVE
43.681309,0,0.257,12.37,258,0.014709,0.18447,1.33,0.2361,89.44,473,11.86,26.5,5726,4.564,-0.22,0.829,0.923,CANDIDATE
26.1537851,0,0.2437,1.802,228.6,0.013956,35.92905,1.47,0.1752,89.95,631,37.53,109.1,6091,4.487,-0.14,0.967,1.045,FALSE POSITIVE
0.944598153,0,1.012,4.018,200.9,0.037382,0.02825,37.61,0.0243,23.14,4190,72795.2,1.1,4877,2.839,0.14,9.214,2.138,FALSE POSITIVE
354.63284,0,0.3134,2.227,280.9,0.015452,244.1001,0.9,0.7924,89.95,152,0.13,1175,4206,4.703,-0.66,0.535,0.525,FALSE POSITIVE
230.180357,0,0.102,13.436,3689.3,0.055626,0.92849,7.57,0.8046,89.96,347,3.41,137.52,6313,4.364,0.36,1.246,1.31,CANDIDATE
5.2433865,0,0.489,12.472,65.4,0.007592,0.01709,0.75,0.0588,80.36,1038,274.95,2.918,6011,4.522,-0.24,0.902,0.988,FALSE POSITIVE
5.2435703,0,1.145,15.864,228.5,0.160826,0.00133,12.68,0.0547,23.19,890,148.79,1.246,5558,4.621,-0.5,0.722,0.822,FALSE POSITIVE
55.7583803,0,0.01,2.497,132.7,0.010351,31.15456,1.59,0.2778,90,537,19.6,172.4,5413,4.107,0.1,1.403,0.918,CANDIDATE
3.781123,0,0.004,8.15,90.4,0.008771,0.063,1.16,0.0468,89.93,1421,962.72,3.624,6318,4.247,-0.52,1.216,0.951,CANDIDATE
220.720142,0,0.113,8.186,862.5,0.026362,3.60181,2,0.6529,89.97,235,0.72,210.1,5150,4.634,-0.34,0.696,0.77,CANDIDATE
634.84739,0,0.565,16.186,542.6,0.021796,0.77931,20.5,1.9816,89.95,464,10.97,255,5048,2.978,0.21,8.611,2.571,FALSE POSITIVE
281.5921577,0,0.641,5.673,9312,0.092678,9.00609,7.22,0.7763,89.89,225,0.61,335,5330,4.627,-0.38,0.713,0.797,CANDIDATE
103.722152,0,0.017,6.061,296.9,0.015615,4.11383,1.95,0.435,89.99,414,6.92,132.8,5784,4.33,0.14,1.143,1.019,CANDIDATE
29.9756697,0,0.8708,2.987,258,0.017058,1.37706,1.84,0.1907,88.81,591,28.85,40.3,5893,4.462,0.02,0.986,1.026,FALSE POSITIVE
387.56519,0,0.916,13.28,1083,0.036134,0.15784,4.02,1.0678,89.51,271,1.28,107.8,6289,4.454,-0.22,1.02,1.075,FALSE POSITIVE
31.5073649,0,0.774,7.362,330.5,0.018199,0.19334,0.74,0.1422,88.24,253,0.97,21.65,3554,4.888,-0.2,0.37,0.386,FALSE POSITIVE
18.1118457,0,1.235,6.309,328.7,0.251489,0.00577,31.25,0.1423,74.57,803,98.09,4.64,6434,4.394,-0.1,1.138,1.169,FALSE POSITIVE
32.5474295,0,0.709,6.945,157.1,0.012273,0.30959,1.42,0.1992,88.43,618,34.42,25.9,6068,4.384,-0.18,1.061,0.995,CANDIDATE
33.4969115,0,0.961,4.833,163.5,0.016111,0.09103,2.97,0.2008,86.86,630,37.3,17.54,4928,3.966,0.48,1.688,0.962,CANDIDATE
411.8969,0,0.4026,6.203,502.8,0.020929,12.01813,2.61,1.1588,89.95,279,1.43,476,6362,4.408,0.07,1.144,1.221,CANDIDATE
1.389947459,0,0.437,1.193,1213.8,0.032692,5.71123,3.39,0.024,87,1665,1816.13,8.36,5999,4.461,-0.28,0.95,0.952,FALSE POSITIVE
127.671711,0,0.2999,2.637,450.1,0.019212,54.25112,5.52,0.473,89.95,519,17.13,360,4985,3.534,-0.32,2.633,0.865,CANDIDATE
282.5363563,0,1.227,10.3088,29233,0.458072,1.06086,70.53,0.8664,89.57,360,3.98,164.8,6401,4.175,-0.28,1.41,1.084,FALSE POSITIVE
349.58811,0,0.1899,5.052,373.3,0.016609,22.78381,134.79,1.1802,89.95,1351,787.87,528,3860,0.949,-0.16,74.32,1.792,CANDIDATE
1.680254289,0,0.7314,12.585,51633,0.226926,0.00952,30.88,0.0251,49.27,1996,3753.6,1.1242,6423,4.121,-1.72,1.246,0.747,CANDIDATE
0.782068488,0,0.279,1.239,115.7,0.009513,3.25339,21.02,0.0207,86.61,6169,343029.57,4.720515,4475,2.113,-0.02,20.237,1.939,FALSE POSITIVE
151.13008,0,0.0529,3.49,358,0.017538,31.4295,4.41,0.614,89.95,578,26.4,336,6768,3.844,-0.38,2.302,1.349,CANDIDATE
628.15844,0,0.2733,12.144,502.3,0.020507,2.81104,0.95,1.0926,89.95,101,0.03,388.5,3697,4.829,-0.3,0.423,0.441,CANDIDATE
273.223848,0,0.0763,3.787,469.9,0.019324,44.56853,8,0.9314,89.95,452,9.87,560,5079,3.439,-0.06,3.792,1.442,FALSE POSITIVE
0.650701055,0,0.4,0.89164,371060,0.696827,35.37118,281.62,0.0217,87.52,6285,370319.14,9.2509,10921,3.811,0.07,3.701,3.235,FALSE POSITIVE
263.90141,0,0.9585,4.303,807.1,0.035056,1.66607,23.91,0.9983,89.95,562,23.6,183.1,5094,3.126,-0.1,6.247,1.902,CANDIDATE
59.742966,0,0.9694,6.78,284.9,0.021155,0.05356,16.91,0.339,87.66,1037,273.48,21.6,5059,2.871,-0.52,7.322,1.454,FALSE POSITIVE
18.7821603,0,0.1986,5.573,77.2,0.008047,0.88401,0.83,0.138,89.38,681,50.97,25.4505,5919,4.488,-0.12,0.94,0.991,CANDIDATE
389.316341,0,1.202,5.49,2599.8,0.263929,1.19659,27.61,1.0162,89.68,245,0.86,212,5731,4.44,-0.1,0.958,0.921,CANDIDATE
405.32064,0,0.2964,7.77,561.7,0.02136,6.80742,1.34,0.8919,89.95,166,0.18,390,4694,4.68,-0.86,0.574,0.575,FALSE POSITIVE
342.830882,0,0.0886,3.826,450.7,0.018936,53.97939,10.76,0.8985,89.95,530,18.68,694.8,4994,2.92,-0.66,5.205,0.821,FALSE POSITIVE
3.98916186,0,0.08,1.913,318,0.015896,4.99949,28.1,0.0725,89.72,3293,27838.74,16.14,4998,2.524,0.07,16.187,3.192,CANDIDATE
42.8774169,0,0.02,1.991,1068.8,0.029346,49.97101,2.67,0.2197,89.99,451,9.8,169.3,5256,4.483,-0.16,0.832,0.768,CANDIDATE
190.800788,0,0.066,8.082,287.6,0.015465,3.17171,1.67,0.6686,89.98,321,2.51,182.75,5993,4.489,0.07,0.986,1.093,CANDIDATE
2.97601892,0,1.176,5.5,306.1,0.19443,0.00676,164.46,0.0508,36.8,2799,14524.05,1.468,5140,2.955,-0.32,7.746,1.975,FALSE POSITIVE
2.882424694,0,1.051,25.91,67298,0.453949,0.00788,399.44,0.0409,45.99,2912,17023.71,1.5126,4705,2.667,-0.12,8.058,1.101,FALSE POSITIVE
220.142913,0,0.023,19.528,1796.4,0.039068,0.27951,5.94,0.7211,89.99,389,5.4,89.46,6340,4.163,-0.38,1.393,1.031,CONFIRMED
473.95103,0,0.1671,11.778,330.6,0.016809,2.46867,3.32,1.2827,89.95,341,3.21,308,6513,4.02,-0.14,1.81,1.252,FALSE POSITIVE
168.77118,0,36.9452,2.263,2045,35.981037,530.86816,2825.04,0.5423,87.66,251,0.93,928,4936,4.597,-0.14,0.719,0.746,FALSE POSITIVE
29.6094263,0,0.719,2.71,224.9,0.014742,4.60913,2.87,0.206,89.31,789,91.56,59.8,6079,4.059,0.18,1.783,1.329,CANDIDATE
22.9138322,0,1.189,4.855,340.3,0.20761,0.01594,30.24,0.1596,81.02,785,89.68,7.62,6154,4.201,-0.22,1.334,1.032,FALSE POSITIVE
538.36855,0,0.0671,19.26,545.5,0.021412,0.67335,2.37,1.3322,89.95,237,0.74,217.7,6148,4.461,-0.08,1.015,1.083,FALSE POSITIVE
65.5327181,0,0.3023,2.256,373.4,0.017749,44.19848,1.79,0.3116,89.95,437,8.61,215.7,5755,4.48,-0.1,0.923,0.939,FALSE POSITIVE
161.537665,0,0.2175,2.65,101.8,0.009261,70.06912,1.37,0.6016,89.95,400,6.04,459,6033,4.218,0.07,1.358,1.111,CANDIDATE
1.018360336,0,0.553,7.622,393970,0.669772,0.14084,107,0.0204,73.76,2302,6627.64,1.9765,6160,4.144,-0.12,1.463,1.087,FALSE POSITIVE
209.967521,0,0.2723,2.585,120,0.010162,94.42668,1.16,0.7116,89.95,344,3.29,604,6437,4.439,-0.32,1.042,1.085,CANDIDATE
369.73011,0,0.1236,14.27,274.8,0.015262,1.09829,1.66,1.0198,89.95,274,1.34,199.5,6283,4.453,-0.3,0.999,1.025,CANDIDATE
396.349253,0,0.0384,2.685,413.1,0.018773,182.13463,2.39,1.12,89.95,293,1.73,1148,6495,4.379,-0.1,1.168,1.19,FALSE POSITIVE
21.3684341,0,0.063,1.18,492.8,0.020049,115.8299,1.72,0.1362,89.97,551,21.86,140.9,5204,4.515,-0.26,0.786,0.736,CANDIDATE
149.526152,0,0.4364,3.033,753,0.024631,36.02007,1.69,0.4731,89.95,202,0.39,349,3978,4.642,0.32,0.628,0.631,FALSE POSITIVE
2.845736321,0,1.294,11.5703,3127,0.36269,0.00857,402.16,0.0503,32.93,3058,20649.68,1.542,4878,2.745,0,10.154,2.093,FALSE POSITIVE
29.5632952,0,0.154,1.562,532.8,0.021017,67.33338,1.9,0.1816,89.94,527,18.23,146,5595,4.562,-0.12,0.828,0.913,CANDIDATE
181.81214,0,0.3694,16.164,474.6,0.02023,0.31235,2.04,0.63,89.95,324,2.6,81.7,6060,4.509,-0.22,0.925,1.008,CANDIDATE
435.50635,0,0.1452,34.16,553.8,0.021393,0.09531,2.06,1.1173,89.95,225,0.61,98.5,5750,4.538,-0.04,0.882,0.98,CANDIDATE
525.560452,0,0.0878,2.327,1196,0.030724,381.0473,12.74,1.4077,89.95,359,3.92,1772,4954,3.408,0.04,3.796,1.343,CANDIDATE
1.710299164,0,0.878,3.92227,157270,0.527663,0.52021,57.97,0.027,78.26,1638,1700.05,4.317,6082,4.385,-0.48,1.006,0.896,FALSE POSITIVE
252.04444,0,0.1903,5.13,1502,0.034282,16.55112,2.49,0.6844,89.95,196,0.35,382,4514,4.621,-0.12,0.664,0.673,FALSE POSITIVE
95.688682,0,0.5497,6.465,453.8,0.019927,1.89452,28.41,0.5897,89.95,1046,283.07,97.2,5040,2.681,0.07,13.056,2.981,CANDIDATE
38.168652,0,0.0283,5.086,90.6,0.008741,2.50902,1.4,0.2238,89.95,696,55.36,57.8,6164,4.117,-0.28,1.465,1.026,CANDIDATE
3.0031801,0,0.98,2.814,374.7,0.024342,0.03844,4.7,0.045,68.19,1827,2630.88,2.64,6606,4.071,-0.16,1.768,1.349,FALSE POSITIVE
2.96384168,0,1.059,5.4768,35653,0.34562,0.10239,43.7,0.0423,73,1406,925.63,3.62,6095,4.371,0.14,1.158,1.154,FALSE POSITIVE
69.089357,0,0.051,6.207,475.1,0.019304,2.57178,1.47,0.2895,89.97,332,2.87,86.6,4848,4.581,-0.28,0.698,0.679,CANDIDATE
3.290304098,0,0.09,1.7215,13553,0.105209,7.28769,4.91,0.0327,89.68,540,20.06,16.097,3386,4.81,0.48,0.427,0.43,CONFIRMED
40.9882124,0,0.2697,3.599,145.8,0.011238,6.8635,1.44,0.2381,89.95,657,43.98,84.8,6705,4.328,-0.54,1.174,1.068,CANDIDATE
326.70552,0,0.0826,3.36,794,0.025926,77.68269,2.83,0.8585,89.95,287,1.61,760,6036,4.337,-0.78,0.998,0.789,FALSE POSITIVE
138.333748,0,0.4579,2.391,603.6,0.02258,65.21578,6.28,0.5087,89.95,488,13.45,404,4948,3.588,-0.18,2.547,0.916,CANDIDATE
343.49816,0,0.3516,7.46,431,0.018707,6.09998,1.27,0.8158,89.95,164,0.17,336,4256,4.635,-0.16,0.624,0.614,FALSE POSITIVE
11.2582311,0,0.115,16.89,300.4,0.015736,0.02067,1.24,0.0867,88.73,667,46.86,5.174,5242,4.556,-0.54,0.722,0.684,FALSE POSITIVE
155.046089,0,1.271,10.205,2238,0.322421,0.06066,444.08,0.8591,88.29,1101,347.12,42.6,6513,2.782,0.21,12.613,3.511,FALSE POSITIVE
14.3641542,0,0.2764,2.629,89.2,0.008709,6.08807,0.98,0.1117,89.38,795,94.33,40.5,5925,4.364,-0.32,1.033,0.898,FALSE POSITIVE
12.4276185,0,0.303,18.56,147,0.01113,0.01507,1.14,0.1069,86.5,768,82.45,4.97,5869,4.513,0.07,0.942,1.054,FALSE POSITIVE
12.427076,0,0.026,17.447,47.5,0.006267,0.02043,0.82,0.1045,89.73,870,135.77,5.504,5841,4.278,-0.02,1.193,0.985,FALSE POSITIVE
22.4932751,0,0.1313,3.172,152,0.011101,5.98907,6.04,0.1861,89.95,1183,463.56,54.309,5186,3.273,-0.36,4.98,1.699,CANDIDATE
315.502534,0,0.02,3.112,689.2,0.023284,94.58977,19.71,1.169,89.95,565,24.01,792,4970,2.989,0.14,7.752,2.137,FALSE POSITIVE
215.732414,0,0.4046,1.915,208.2,0.013434,207.82607,1.26,0.6553,89.95,292,1.72,800,5790,4.479,-0.52,0.856,0.804,CANDIDATE
4.13960513,0,0.344,3.31,106.7,0.009625,0.8298,1.24,0.0537,87.83,1352,789.48,9.09,6535,4.373,-0.1,1.181,1.202,CONFIRMED
200.79976002,0,1.016,7.6419,92642,0.487544,4.86108,48.77,0.6734,89.73,303,2,218.01,5896,4.518,-0.08,0.916,1.008,FALSE POSITIVE
8.0906952,0,0.151,2.648,82.4,0.008151,3.64061,0.8,0.077,89.63,811,102.43,23.3,5374,4.495,0.22,0.902,0.928,CANDIDATE
1.195515364,0,0.475,6.08509,396400,0.634669,0.22599,156.91,0.0231,79.38,2640,11494.67,2.57502,6047,3.789,-0.42,2.264,1.15,FALSE POSITIVE
